S+,S-,C
0.39796868903781474,0.0011220715725818041,0.0028115699067190417
0.39796887027315575,0.001122070222521692,0.0028115652566005696
0.3978199253651034,0.0011187137773846273,0.002804225180567327
0.3969213624211707,0.0011102231908194753,0.002789284144655155
0.39794638641251157,0.001107911363787761,0.0027763423924050323
0.3979204826200936,0.0011075812234914923,0.002775697560775206
0.3979725878814151,0.0011075664633093273,0.0027752982734205673
0.39797299084041654,0.0011075529910934312,0.002775261806701945
0.3979660127052549,0.0011075295318914208,0.0027752517134630793
0.3979691774568801,0.0011075146953965576,0.0027751926313300214
0.3979692865796159,0.0011075138682021032,0.0027751898054693314
0.3973710630054836,0.0010931875962133506,0.002743502320628748
0.39792218407526375,0.0010943248189868148,0.0027425552441912586
0.39795651753836736,0.001093111955599916,0.002739288235867016
0.39795824345783626,0.0010930789762416601,0.0027391939702749225
0.39796236900376214,0.0010930112814498039,0.002738996478806048
0.3979702426569287,0.0010929895542849562,0.0027388881411817604
0.39797025215172477,0.001092986110851385,0.0027388794708577504
0.39796536098725016,0.0010929719980433213,0.0027388777722468977
0.39796737041551017,0.0010929644642264699,0.0027388451537180528
0.39796717283185423,0.0010929522208309227,0.002738815913232693
0.3979722987268891,0.0010929126533960913,0.002738681855068071
0.39797323207597607,0.0010929080546342937,0.0027386639574998664
0.39792368923029414,0.0010916877680153937,0.0027359541284546003
0.3978461179344903,0.0010865477825091896,0.0027236370342256714
0.39696630793161,0.001081539338334844,0.0027171088746056563
0.397949893521263,0.0010787112439674118,0.002703343146544781
0.3979587429527065,0.001078568192572854,0.002702925672482227
0.39796625460454194,0.0010783971587595368,0.002702447342657789
0.3979663371723209,0.001078396208344245,0.0027024444081950043
0.3974723122900349,0.0010770203970921956,0.002702351525294582
0.3979718189789978,0.0010783473029751804,0.0027022850611048465
0.3979723853237257,0.0010783438501839816,0.0027022725968106937
0.3973997509711254,0.0010766786764621554,0.002701988364567434
0.3978687110477425,0.0010778479519943595,0.002701735176502852
0.39774530204621555,0.0010752027425094662,0.002695956525803643
0.39794822049300477,0.00106420695630649,0.002667102283278337
0.39796611706075274,0.0010638486989579012,0.002666087237163871
0.39796848560241377,0.0010638224424227391,0.0026660057869379457
0.3979752720054489,0.0010638371432659828,0.0026659971889359583
0.39797525671295747,0.0010638297308798413,0.0026659787650390233
0.397976184318354,0.0010638316959807853,0.0026659774791673247
0.39796920135580344,0.0010638010402955183,0.0026659475128815017
0.3979736371084669,0.0010637685837650139,0.0026658367576333766
0.39797444569268403,0.0010637646750001396,0.0026658215864088786
0.3976940670262699,0.0010597785408924803,0.0026577261954304618
0.39793011554553387,0.0010534629299008749,0.00264036663846238
0.3976334325072046,0.0010504835111090952,0.0026348780798592358
0.3979496204352393,0.0010496297698324999,0.0026306559957018126
0.3979570020041761,0.0010494208328341774,0.0026300850632242937
0.3979686642054701,0.0010492408772857294,0.002629558383020727
0.39797298664597097,0.0010492190181701673,0.002629475260465328
0.39797198182022503,0.0010492111247982954,0.0026294621522593023
0.39797402101891716,0.0010491980789180443,0.002629416105885294
0.39793461753057613,0.0010486806005452984,0.0026283822041108626
0.39754350535296806,0.001044932906415113,0.002621583583754425
0.39762347578314927,0.0010405860944454135,0.002610182843029663
0.39766490444410446,0.0010406118146500604,0.0026099759652553124
0.3978801541971238,0.0010394548194762084,0.0026056749179079693
0.39780428421807046,0.0010352590298379075,0.002595678004761973
0.39793744202449294,0.0010355003260207626,0.0025954149169119195
0.3979426773660764,0.0010353093677442431,0.0025949034838229127
0.39794645425794406,0.001035165067465959,0.0025945181866177066
0.3979554262981773,0.00103492405524008,0.002593857356007146
0.39796279145893615,0.0010347586146699692,0.0025933959105239606
0.39796738384050623,0.0010346911231696309,0.002593197349321621
0.39797303492154795,0.0010347016855461117,0.0025931870252555787
0.39796766141964174,0.001034687702158903,0.00259318699360101
0.3979751755064394,0.001034687546477237,0.00259313776998043
0.3979732642727094,0.0010346346791149667,0.0025930180375699453
0.3977691688347587,0.0010277471828722899,0.002577119184208668
0.39712062913520974,0.0010256328047253134,0.002576020178433929
0.3978737054879408,0.0010256596244145578,0.0025712240081547056
0.39737696479850115,0.0010207541620838897,0.002562148610556871
0.3979382015990953,0.0010209437122641433,0.0025590181958791013
0.3979397312466231,0.0010208685259634866,0.0025588204112020002
0.39796497748248744,0.0010202252571011473,0.002557050362008118
0.3979682397796162,0.0010201677460210843,0.0025568856808340546
0.3979724793180498,0.0010201310606837652,0.002556766802561661
0.397975422120558,0.0010201313311664886,0.0025567486212347405
0.3979772934336885,0.0010201228672364914,0.002556715471227793
0.39796956705828546,0.001020101191327425,0.0025567107935467567
0.39797610916460896,0.0010200659393955393,0.0025565807469949894
0.3979745086283242,0.0010200589085468752,0.0025565734261597723
0.3979752281283016,0.0010200547639527802,0.002556558454923484
0.3979755085727757,0.0010200532866951263,0.0025565529650036474
0.39793040783190786,0.0010175804914134977,0.0025506595375756475
0.39776358257842925,0.0010146852694882527,0.0025444848711646045
0.39789257049138577,0.0010093980609062567,0.002530441412885469
0.3979052524102971,0.0010083556483566592,0.0025277544510549682
0.3979149029211972,0.001007669525591605,0.0025259777089350222
0.3970883213599302,0.001004665118568103,0.002523694595715684
0.3971073235254804,0.001004673678851906,0.0025235955859332065
0.39793566307461525,0.0010065350655328997,0.002523009774913068
0.39794244726586325,0.0010062346164639569,0.0025222156687329353
0.3979500568721975,0.0010059681717082846,0.002521501390028077
0.39795095287521437,0.0010059597082728172,0.0025214745666608954
0.39788416993182113,0.0010057092628706148,0.002521270444116092
0.3979548954310047,0.0010058157148213846,0.0025210896379562146
0.39774415017697606,0.0010051240716041302,0.002520691914733207
0.39796626502792787,0.0010055953728723903,0.0025204669117821657
0.39797306418728723,0.0010055019072448856,0.00252019028763226
0.397974080913921,0.0010054941130349718,0.00252016437925936
0.3979780816905906,0.0010054735067056271,0.002520087591601171
0.39789144708232727,0.0010028639577384251,0.002514109452008945
0.397921065837648,0.0010018305940097962,0.002511338915291934
0.3979370165161272,0.0009940026105797891,0.002491665383042269
0.3979373929799547,0.0009918864905931971,0.002486371749673556
0.3979527766653922,0.0009913019484336625,0.002484814292464367
0.39795994963032,0.000991154028995947,0.0024843997670510078
0.39796388413006634,0.0009910592825035313,0.002484138369175816
0.3979704343493011,0.0009910143568593016,0.002483985257405647
0.3979675358423138,0.0009909997642598943,0.0024839668181385953
0.3979712798864996,0.000990952822259046,0.002483826139459268
0.39797564692857457,0.0009909160623566885,0.0024837070428361
0.3979775381474289,0.0009909061611228433,0.0024836705139429584
0.39797811582002135,0.0009909038613406184,0.0024836611678069826
0.39788559655053674,0.0009876548372843997,0.002476111982560874
0.39776386896386423,0.0009865020834099985,0.002473984113968493
0.39716810289419496,0.0009849879656067479,0.00247389255092731
0.3979337456554857,0.0009858432603245082,0.0024712831550936067
0.39792837572247136,0.0009856382225053337,0.002470803702176493
0.39778313480341265,0.0009823220704094822,0.0024634081349737113
0.3978037509386092,0.0009783383606654721,0.0024533157002727293
0.3979448134116275,0.0009770491477313406,0.0024492243705644423
0.3979511910629205,0.0009768237809635561,0.0024486216676104463
0.39796711298509985,0.000976460310454118,0.0024476150909961284
0.39797008916309934,0.0009764606898560857,0.0024475977802439746
0.39796629488043017,0.0009764486321496272,0.0024475909087912436
0.39797282123976513,0.000976439416786217,0.0024475278264190522
0.39796958079942135,0.000976425091841986,0.002447511887380871
0.39796909680692494,0.0009764152297096776,0.002447490196656266
0.3979716865075768,0.0009764000104546369,0.002447436254116502
0.3979710540934123,0.0009763906166325694,0.002447416644922266
0.39736521478270265,0.0009728425173671691,0.002442253506885792
0.3978957039013019,0.0009722542336795875,0.0024375340607092973
0.39718687329919805,0.0009690937301141426,0.002433955058729028
0.3979278811795076,0.0009694428260911964,0.0024303066672806
0.3974476702257948,0.0009676865581643447,0.0024288385015466983
0.3972499712790665,0.0009665949085358893,0.00242730963653712
0.3979051810222853,0.0009648922566631773,0.002419064054445577
0.3978085004844696,0.0009632452129941665,0.0024155302460293964
0.39793078344920046,0.0009631818376106973,0.0024146312590067743
0.3979314277857543,0.0009631347798520264,0.002414509673075875
0.3979711435336077,0.0009618420456671607,0.0024110366413308934
0.39798024398894033,0.0009618454726602607,0.002410990211532547
0.39797327291794454,0.00096181863707647,0.002410965235791538
0.39797851197710316,0.0009618203279697929,0.0024109378021831118
0.397973722696219,0.0009617974351452943,0.0024109094994313536
0.3979778107311083,0.000961767380607796,0.0024108096397958034
0.39789228181456143,0.0009599641380121931,0.002406816428272889
0.39793890093650064,0.0009593901195272636,0.002405099598164262
0.39778323161681717,0.0009540775464942029,0.0023927471158798437
0.39791639908908527,0.0009488635130685299,0.0023789073705698183
0.39794152502819713,0.0009481246810072369,0.002376909708483115
0.3979521421378775,0.0009477304145130998,0.002375860409402931
0.39795205760206503,0.0009477022288962232,0.002375790422380359
0.3979387417934666,0.0009474930955638843,0.0023753466845690355
0.397958584324689,0.00094752263079219,0.002375302393898762
0.39795990836724787,0.0009474741666717918,0.0023751733062779973
0.3979656841049102,0.0009473645643783781,0.0023748648171290406
0.39796856600433006,0.0009473499139974911,0.002374811022058713
0.3979687529057908,0.0009473391831108825,0.002374783073177605
0.3979666595371644,0.0009473304302151433,0.002374773645548529
0.39798121000999503,0.0009472720410545711,0.0023745410109207287
0.39797781505781116,0.0009472621985473745,0.002374536604873907
0.39797440220851654,0.0009472416205594955,0.0023745054579323737
0.39797826724850444,0.0009471965665889317,0.0023743697820903416
0.39797871814370805,0.0009471942575283599,0.0023743613239535057
0.3979801553892993,0.000947188339812997,0.0023743379708165003
0.3978564701576034,0.0009413060482360074,0.0023603593209360137
0.39789266958591785,0.0009411679037832572,0.0023597995338285726
0.3976466275634592,0.0009382353838800738,0.0023539162449428813
0.39795147361252303,0.0009331665541589748,0.0023394396780207737
0.39795838769440695,0.0009329773939417581,0.0023389260224650813
0.39796479278828484,0.0009328074075368769,0.002338463322614513
0.3979660067036326,0.0009327832633005522,0.002338395820598693
0.39796741792690327,0.0009327479894386233,0.0023382993268401928
0.3979772787021845,0.0009327026122512509,0.0023381280387568437
0.3979769919876966,0.00093268709053936,0.002338090899911299
0.39797572368339923,0.0009326646562039767,0.002338042225900675
0.3979759264763658,0.0009326622648167598,0.0023380350565023406
0.3979788526815184,0.0009326419838419375,0.0023379671839847934
0.3979773830940438,0.0009326341538807912,0.0023379562145744623
0.397978696536897,0.0009326259383353134,0.002337927969926746
0.39797910028212424,0.0009326237876789656,0.002337920224966292
0.3978426102642175,0.0009289878080607493,0.0023296238060875342
0.3975042584741294,0.0009248943129115092,0.0023213520055995057
0.397940895315753,0.0009250237667910424,0.0023191346328078023
0.397756551543334,0.0009244891050372596,0.0023188689974666756
0.39794546270545217,0.0009239475079893823,0.0023164160608229213
0.3978894246951398,0.0009229837625842158,0.002314330605092134
0.3979219968168073,0.0009201667348092485,0.0023070949335329345
0.3979606644536697,0.0009183644304771541,0.0023023632830391047
0.3979793753530241,0.0009181140941411355,0.0023016291614508686
0.39798144578736283,0.0009181122166783826,0.00230161251938284
0.3979798771033488,0.0009180684075308084,0.0023015119978996457
0.3979809017800278,0.0009180640342523077,0.002301495147720541
0.3979801516127297,0.0009180500496943647,0.00230146449863237
0.39798159119390086,0.0009180445491275256,0.0023014424353070377
0.39790779718833946,0.0009173471190151737,0.002300123580744498
0.3976693535369614,0.0009167588605271458,0.00230002710082611
0.3977224640076677,0.000913384166937443,0.002291274533185923
0.3979209914935998,0.0009057493166401071,0.002271034572055084
0.39793745144227477,0.0009047222454584524,0.0022683715643541484
0.3979443081517918,0.0009043861407162812,0.0022674917923963954
0.39794492042794016,0.0009043586811404928,0.002267419620666185
0.39794620486039045,0.0009043024028134809,0.002267271537445297
0.3979526323834054,0.0009040633142154915,0.0022666369249091786
0.3979524532864645,0.0009040549522323931,0.002266617025317182
0.39796588663335003,0.0009036870018621673,0.002265620296946084
0.397968769851119,0.0009036136666824135,0.0022654204803880234
0.3979775050782012,0.0009035515544347457,0.0022652155057513914
0.39798084613791723,0.0009035463527161089,0.0022651835211560103
0.3979826223998138,0.0009035335603587016,0.0022651414366181124
0.39797590889926254,0.0009035138731783876,0.002265130316571478
0.3979762824530385,0.0009035102126924566,0.0022651190391327135
0.39797649636873034,0.0009035081884075061,0.002265112760943329
0.39797895827259994,0.0009034885646622329,0.0022650496952823854
0.3979813410904663,0.0009034760030045236,0.002265004743945448
0.39798287125950127,0.000903471276293407,0.0022649842322248286
0.39794274357953835,0.0009019606185291004,0.0022614331067592267
0.39788435700922087,0.0008989543406579342,0.0022542426302018
0.3978562705223113,0.0008982875292085906,0.0022527329432872087
0.39789369679685654,0.0008936348978150391,0.0022408808575174193
0.3979410027656783,0.0008900141564445134,0.0022315570221016707
0.3979487110820464,0.0008896602042738312,0.0022306284157277262
0.3979587374846643,0.0008893164553471376,0.002229712409430221
0.39796242433643,0.0008891968205986466,0.002229392519501803
0.39796371909586187,0.0008891640656540617,0.002229303342641236
0.3979831362897413,0.0008889702482066148,0.0022287099890802714
0.3979827287325555,0.0008889602756445011,0.002228687320112674
0.3979776612614265,0.0008889316609326216,0.0022286440546943863
0.397978949681227,0.0008889213021000584,0.002228610943038869
0.3979794424408507,0.000888917835580479,0.0022285995183083072
0.3979810044365778,0.0008889086694632461,0.0022285678619909507
0.3979814672932969,0.0008889064848286063,0.002228559811070518
0.39798188277107227,0.0008889047300690013,0.0022285531002103225
0.39778068055436133,0.0008841653288091971,0.0022178161378901802
0.397855354444188,0.0008840773593202849,0.0022171806668870976
0.39793163964186457,0.0008807248442380229,0.002208368954089219
0.3979485950400526,0.0008777152740884731,0.002200745666445949
0.3979578601637761,0.0008747967961869914,0.0021933930958788262
0.3974903108682615,0.0008735821553929509,0.0021929250383670652
0.39794531861321103,0.0008745136731368413,0.002192753725719816
0.39796887772426487,0.0008745104986514003,0.0021926162611040465
0.397969453952456,0.0008744666569445595,0.002192503412383588
0.3979714479681724,0.0008744471499680529,0.0021924436497184874
0.3979750244418027,0.000874394872466245,0.002192293206718386
0.39798193715920904,0.0008744013125174096,0.002192271322220426
0.3979783940770504,0.0008743767677037104,0.002192229392945712
0.39797856602239573,0.0008743756893835512,0.002192225750250066
0.39797730831757056,0.000874369192552898,0.0021922164098976495
0.39797827728628893,0.0008743601147421845,0.002192188374231681
0.3979816943902704,0.0008743367271099802,0.00219211108494601
0.3979828589834816,0.0008743318293503462,0.0021920924318013257
0.39798325714874094,0.0008743305144230028,0.0021920869540066937
0.39798349723964316,0.0008743298085830319,0.002192083868714744
0.39783402331793283,0.0008732498190515372,0.00219020288288424
0.3979609297488035,0.0008679150822591202,0.002176159256050687
0.39793156888835424,0.0008671120144648255,0.0021743101368886597
0.39774416905818966,0.0008657722869541694,0.002171978661727667
0.39775582797185943,0.0008625218005071146,0.00216377846378538
0.39791129967156497,0.0008617100432151266,0.002160903627433209
0.3979105665454407,0.0008615826825709091,0.0021605889083248634
0.3979539758824073,0.0008603892198966217,0.002157367675750382
0.3979701854021825,0.0008599101123461241,0.002156081303836308
0.39797118918354385,0.0008599097976336464,0.0021560750900075348
0.3979729805055573,0.0008598614231999166,0.00215594437770376
0.3979782314263282,0.0008598452524756018,0.0021558755363471995
0.39797826263973,0.0008598124713590605,0.00215579335327896
0.3979784044264579,0.0008597930535653418,0.002155744005959727
0.39798014177703844,0.0008597967862711215,0.0021557439542495625
0.39797981315737313,0.0008597809336998378,0.002155706069401704
0.39798226919618945,0.00085978354382964,0.0021556993248905993
0.3979833200288494,0.0008597791416077128,0.0021556826315810504
0.3979816475527567,0.0008597686391759252,0.0021556653954968976
0.397984744625407,0.0008597568257815151,0.0021556191013121792
0.39790531325219997,0.0008559941232183688,0.0021466328537549997
0.3973451433846681,0.0008487128686271582,0.0021314062366830774
0.3979162790595416,0.0008478523955443773,0.0021262002488803924
0.3978276466833828,0.0008459597143288643,0.002121935590300768
0.3979494168489401,0.0008460241636785774,0.0021214489351492048
0.39795618144545514,0.0008457488448217397,0.002120724050172331
0.3979717584076741,0.0008453119174266782,0.002119547984086066
0.3979775000541796,0.0008452839900896589,0.002119447594036735
0.3979841374487589,0.0008451886475896353,0.002119173772556174
0.3979631232712616,0.0008416569811115051,0.0021104485773186686
0.3979442468958328,0.0008414631379126956,0.0021100634168699037
0.3979636605634902,0.0008413302117176601,0.0021096280918708158
0.39796177100491753,0.0008410123694510852,0.002108842777713516
0.3977951319243522,0.0008386550191588564,0.0021038232247927824
0.3979643340894563,0.0008388771955671338,0.0021034865613647
0.39794616403359856,0.0008385465939085951,0.002102755124661377
0.3979462663265982,0.0008384383728518735,0.0021024837787692353
0.39780514215643775,0.0008364140187469923,0.002098160630246553
0.3979398633066197,0.000832971017964662,0.0020888359142505145
0.39794501092817636,0.0008316900178345404,0.0020856033360563365
0.3979758830864858,0.0008307125443656577,0.0020829960022391222
0.397976288849774,0.0008306888421954091,0.002082934574020961
0.39797474820233086,0.0008306854765211505,0.002082934198910842
0.397979468982589,0.0008306713971020762,0.002082874312852796
0.397979474949016,0.0008306703672708785,0.0020828717048110537
0.3979852350248982,0.0008306796473632406,0.0020828648426577355
0.397978481619373,0.0008306619372401817,0.002082855798721838
0.3979813402937979,0.0008306553420630128,0.002082824366249632
0.3979854707061129,0.0008306340860517748,0.0020827496083304954
0.3979493361136195,0.0008280265757780771,0.002076413190041121
0.3979204305484352,0.0008270256458427626,0.0020740587381699025
0.39796462766051277,0.0008255843224911187,0.002070222131044441
0.3979430789059939,0.0008173029875704833,0.0020496093009275797
0.39795004853488103,0.000816931476983594,0.0020486437391563556
0.3979211458043518,0.0008168394379489427,0.002048561883193984
0.39795885484823623,0.0008165836958427976,0.002047728162055637
0.39796909885628845,0.0008162813407306198,0.0020469189224723776
0.39797045609483367,0.0008162501061478718,0.002046833792239042
0.397975016427806,0.0008161641620109903,0.0020465953153825356
0.3979744368541257,0.0008161451699562186,0.0020465507630943345
0.39797444856690284,0.0008161449743160499,0.0020465502134059074
0.39798078711824486,0.000816126405376638,0.0020464712180584548
0.39797593551513083,0.0008161144318670824,0.0020464661519093708
0.3979766061106906,0.0008161118290598037,0.0020464561972846802
0.3979806822918189,0.0008160746595826296,0.0020463422667253003
0.3979826898757429,0.000816077938635351,0.0020463401707780503
0.3979858970238528,0.0008160634498652538,0.0020462874578045967
0.397984242030146,0.0008160501904641294,0.002046262769568642
0.3979856396235906,0.0008160448597422913,0.002046242258980218
0.39737776937691266,0.000814494734966576,0.0020454810612235527
0.39791177541302114,0.0008051662661867406,0.0020193931634702044
0.3979625818607734,0.0008019127304091973,0.002010993308798283
0.3979644135449658,0.0008018310801756177,0.0020107797261761104
0.39796910609286645,0.0008017261635619092,0.002010493493281278
0.39797061637570363,0.000801718105699646,0.002010465712829018
0.39797588273499385,0.0008015920331512913,0.002010123650081661
0.39798038509379413,0.0008015593405296639,0.0020100191388220546
0.39798548074457607,0.0008014967659529448,0.002009836858155137
0.39798621037285214,0.0008014931762543272,0.0020098241974896595
0.3979846028638881,0.0008014799313245073,0.00200979915273545
0.3979862275318211,0.0008014735135722821,0.002009774903968394
0.3977405882410125,0.0007978902317984654,0.002002040643242178
0.3979667003353336,0.0007947221981653865,0.001992976635292808
0.3979673381075577,0.0007943010272018279,0.0019919193554458173
0.39739580837387234,0.0007918141147373552,0.001988545273679383
0.3978959003373745,0.0007924192958916567,0.0019875658675442623
0.3979105424777508,0.0007908299350832455,0.0019835144541824733
0.39795811540655335,0.0007875126055609079,0.0019749748968708003
0.3975824285804111,0.000786738508437115,0.0019748980931088194
0.3979788365636431,0.000786986505935226,0.001973555556685482
0.3979789102004616,0.0007869651606497485,0.001973501769521012
0.39798627991011637,0.0007869669276405758,0.0019734697196493664
0.39798757795163675,0.0007869650888971769,0.0019734586939698026
0.3979871673933165,0.0007869575134037079,0.0019734417662825793
0.3979859471592634,0.0007869250875754897,0.0019733666514014678
0.39798688093458895,0.0007869219925494941,0.001973354284492143
0.397986930139113,0.0007869218503096997,0.001973353685011856
0.39726452475694146,0.0007796475330226943,0.0019586960123981986
0.3978160984855222,0.0007776147335546505,0.0019508956307277593
0.39792033843252383,0.0007746898211484039,0.001943063660817718
0.39729393341861047,0.0007731195599918064,0.0019421842481230534
0.3979356999706332,0.0007742353038644168,0.0019418510434945227
0.39793363423875017,0.0007739096319919537,0.00194104587156457
0.3979739871771035,0.0007724870338535274,0.0019372886879617717
0.3979779050175813,0.0007724365157540314,0.0019371432079123526
0.3979827233072426,0.0007724073425433278,0.0019370467817797408
0.39797747155720464,0.0007723961828070107,0.0019370443611297188
0.3979861594210442,0.0007724063348582541,0.0019370275680324262
0.39798723197624936,0.0007723879506804702,0.0019369763438484705
0.3979815403749223,0.000772370203431367,0.0019369595706562963
0.3979815824013978,0.0007723697643996876,0.001936958267635037
0.3979860494532033,0.0007723561903572815,0.0019369025942180887
0.39798689028579126,0.0007723540313309521,0.0019368931061488326
0.3979873318748112,0.000772351448224123,0.0019368844959143997
0.3979857889902054,0.0007723372352865876,0.0019368564161870948
0.39798624472008576,0.0007723350967923754,0.0019368488501164158
0.39798643199031103,0.0007723342936678212,0.0019368459303482698
0.3979872375306601,0.0007723313760779588,0.0019368347152030143
0.39798867545780087,0.0007723282669146947,0.001936819949043641
0.39795659227374797,0.0007721993909484655,0.001936653201602337
0.397966818089852,0.0007715971557481303,0.0019350961087430474
0.39785385175214694,0.000770005597035906,0.0019316595904630054
0.3979676984160094,0.0007676885787535592,0.0019253083718993875
0.39795381320296896,0.0007656009659600218,0.0019201497061681898
0.39781331864002234,0.0007641177330718771,0.0019171123684899552
0.39792961298649,0.0007620347510095219,0.0019113386381027207
0.39792988073848123,0.0007599202128532336,0.0019060437739815475
0.39795302646105307,0.0007596434531016359,0.0019052403157020113
0.39795157575846646,0.0007587605558654787,0.0019030370842136716
0.397975218567888,0.0007579501508740035,0.0019008956624037656
0.39798452789617533,0.0007577774764588172,0.0019004190582452899
0.397988019144947,0.0007577802630653073,0.0019004093941311134
0.3979862623909631,0.0007577665275388901,0.0019003833852864228
0.39798696480429663,0.0007577632314629135,0.0019003717872226188
0.39798735243903155,0.0007577616933955112,0.0019003660898622352
0.3979874632139853,0.0007577612898782083,0.0019003645518790814
0.3979878244178924,0.0007577600903523192,0.0019003598279008686
0.39798814645347097,0.000757759166226981,0.00190035597995504
0.3979240361232272,0.0007558281621904949,0.0018958272787245466
0.39795544290036317,0.0007558325519123513,0.001895688931934462
0.3979511847841144,0.0007546843039498093,0.0018928346996144123
0.397948050146335,0.0007545565736067414,0.0018925298227025638
0.39796821332450033,0.0007542527990095193,0.001891673690581255
0.39795342924564203,0.0007542164359899113,0.0018916528041505209
0.39786970210034767,0.0007530391015470887,0.0018891022104674375
0.3974255683591838,0.0007509582526915356,0.0018859932781108819
0.39795031865456504,0.0007519197835840781,0.001885918139134611
0.3978799790673456,0.0007514570604779304,0.001885092324321786
0.3978827299121964,0.0007476889235004486,0.0018756444269463109
0.39796047795771766,0.000743803288099262,0.0018655512947468903
0.39797445984394964,0.0007433634882513647,0.0018643848976673766
0.39797713917015354,0.0007433094850784787,0.0018642371806749445
0.3979820257060776,0.0007432569480286524,0.0018640828168235998
0.39797957940582446,0.000743240031865454,0.0018640519068199538
0.39798213504965624,0.000743234760054039,0.0018640267621013033
0.3979865590682232,0.0007432190108757408,0.0018639666554533154
0.39798582997323617,0.0007432012543833624,0.0018639256140822527
0.3979861573834991,0.0007431991795734538,0.0018639188896940218
0.3979876645575746,0.0007431914940173888,0.0018638926050940656
0.39798810883276475,0.0007431898163088267,0.0018638863285295136
0.39792563206379583,0.0007412146385354269,0.001859233203529619
0.3979691141168519,0.000740837668550832,0.0018580867250325682
0.39796869018475206,0.0007407365900672546,0.0018578356575592162
0.3979688584534314,0.0007402400216099081,0.0018565917468177523
0.3975944221424905,0.0007325485602374388,0.0018390634180383957
0.39791363886387043,0.0007327535837534428,0.001838104138493403
0.3978296784132051,0.0007323024638324762,0.0018373615622369224
0.3979654482787239,0.0007290918371215364,0.001828697821920737
0.39796525199144345,0.0007290796428423025,0.001828668192632025
0.3979725006527498,0.0007288559903583109,0.0018280750195960231
0.3979725226815216,0.0007288554165325093,0.0018280734819864583
0.3979754749953605,0.0007288054485953199,0.0018279348488152612
0.39797987894994835,0.0007287260071207955,0.0018277157755330132
0.39798047358963307,0.0007286938035915089,0.0018276324278063032
0.39798396846358225,0.0007286720072155129,0.001827561840916558
0.39798537046991,0.000728660292695258,0.0018275260875609946
0.3979853196263475,0.0007286593067956551,0.001827523852425143
0.39798815361887624,0.000728643371357392,0.0018274709690127243
0.397990127508324,0.0007286366776620666,0.001827445164637868
0.39798686778316833,0.0007286272189626606,0.0018274364254611333
0.3979880938284579,0.0007286209086866636,0.0018274150085907726
0.3979900180902453,0.0007286151974624149,0.0018273918915062595
0.3976502541709977,0.0007278525777055229,0.0018270396022657242
0.39779457979475696,0.0007270610377472633,0.0018243953734317826
0.39792014555682614,0.0007264957432247975,0.0018224052781570612
0.3979709230000861,0.0007239559233548546,0.0018158144526703882
0.3979049519542348,0.0007193548548633816,0.0018045935548227413
0.3979351540923358,0.0007161954037197767,0.001796545790262935
0.3978408922186802,0.0007157266565042815,0.0017957966888725158
0.39795342854517796,0.0007155772651850892,0.0017949157189447317
0.3978746148239967,0.0007150842130850195,0.0017940358589610555
0.3979623388216494,0.0007146523793994731,0.001792559879732515
0.39784750434795696,0.0007143590786916801,0.001792341777384205
0.39797452995313615,0.0007142518594538751,0.0017915022745476207
0.3979829437665778,0.0007141217431031659,0.0017911386987267052
0.3979828742851292,0.0007141200531487326,0.001791134779769198
0.39798172598621956,0.0007141137613277422,0.0017911241857449939
0.39798773291465817,0.0007141177990463048,0.001791107309303891
0.3979840163640525,0.0007140851259921187,0.0017910422029184133
0.39798769820679797,0.0007140765387930348,0.0017910041640739685
0.397987756594688,0.0007140764655869911,0.0017910037185082076
0.3979889638454559,0.0007140717126869982,0.0017909863958958123
0.3979848633149889,0.0007140567945268616,0.0017909674657024968
0.3979874361715858,0.0007140561428955812,0.0017909542769716032
0.3979904357949981,0.0007140443039685675,0.0017909111625515897
0.39799067986276243,0.0007140438994807317,0.001790909053554461
0.3979376521951765,0.000711998302586123,0.0017860251519024447
0.39755579451548906,0.0007094374860171315,0.0017813191537001867
0.39795982827195964,0.0007032679168979508,0.0017640657578317548
0.3979570145670029,0.0007008474323152616,0.0017580173354676254
0.3977933451265141,0.0006997126257611332,0.0017558966515198674
0.3979724012824006,0.0006997782472341128,0.0017552723344270776
0.39797261526981176,0.0006997300356453721,0.0017551506741939897
0.3979753916151258,0.0006996770153595817,0.0017550056936419117
0.3979759705608035,0.00069964320576326,0.0017549184891276451
0.39797856743991605,0.0006996309069677916,0.0017548762632840368
0.39798196474721637,0.0006995484226399267,0.0017546547796458462
0.39798579559929087,0.000699551073880981,0.0017546445579662807
0.39798939193848354,0.000699545603979095,0.0017546150346962898
0.3979846021812679,0.0006995361145199174,0.0017546123543067179
0.3979905079018546,0.0006995456344839712,0.001754610199775679
0.3979893118915772,0.0006995421286628684,0.0017546066854112633
0.3979846797442639,0.0006995134554188206,0.0017545552779627417
0.397984870849815,0.0006994913792761851,0.0017544991616055532
0.39799033434229725,0.000699497129340878,0.0017544895157192856
0.3979866676290251,0.0006994832842976711,0.0017544709860005739
0.3979858720567968,0.0006994814366405336,0.001754469860784709
0.39798662806183177,0.0006994748865894723,0.001754450133617937
0.39798951876333866,0.0006994774596030327,0.001754443855309952
0.3979899957701103,0.0006994757370056821,0.0017544374431598142
0.397990058819193,0.0006994755338920132,0.0017544366571522491
0.39799144252442925,0.0006994725167528598,0.001754423013829169
0.39795723257236154,0.0006946399331064833,0.001742472520549757
0.39789879052362154,0.0006913706217736908,0.0017345401095374678
